orderID,candidate_address,is_comp,subject_address,bath_score_diff,full_baths_diff,half_baths_diff,room_count_diff,bedrooms_diff,effective_age_diff,subject_age_diff,lot_size_sf_diff,gla_diff,abs_bath_score_diff,abs_full_bath_diff,abs_half_bath_diff,abs_room_count_diff,abs_bedrooms_diff,abs_effective_age_diff,abs_subject_age_diff,abs_lot_size_sf_diff,abs_gla_diff,distance_to_subject_km,same_property_type,sold_recently,score,rank,subject_bath_score,subject_num_full_baths,subject_num_half_baths,subject_bedrooms,subject_gla,subject_lot_size_sf,subject_property_type,candidate_bath_score,candidate_num_full_baths,candidate_num_half_baths,candidate_bedrooms,candidate_gla,candidate_lot_size_sf,candidate_property_type,candidate_close_price,explanation
4758672,47 Denise Dr,1.0,23 Macfarlane St Lake Echo NS B3E1M5,0.5,0.0,,2.0,-1.0,-27.0,-18.0,,-392.0,0.5,0.0,,2.0,1.0,27.0,18.0,,392.0,0.15,1.0,0.0,1.5847710371017456,1.0,2.5,2,1,3.0,2010,33661.0,Detached,2.0,2,0,4,2402,,Detached,585000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4758672,1 Partridge Nest Dr,1.0,23 Macfarlane St Lake Echo NS B3E1M5,1.0,1.0,0.0,2.0,-1.0,-30.0,-21.0,,317.0,1.0,1.0,0.0,2.0,1.0,30.0,21.0,,317.0,2.86,1.0,1.0,0.7566800117492676,2.0,2.5,2,1,3.0,2010,33661.0,Detached,1.5,1,1,4,1693,,Detached,525000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4758672,115 Tina Court,0.0,23 Macfarlane St Lake Echo NS B3E1M5,0.0,0.0,0.0,0.0,0.0,-7.0,2.0,-71319.0,-620.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,71319.0,620.0,5.486,1.0,0.0,0.24827370047569275,3.0,2.5,2,1,3.0,2010,33661.0,Detached,2.5,2,1,3,2630,104980.0,Detached,,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4758996,156 Marquis Pl SE,1.0,160 Marquis Pl SE Airdrie AB T4A1Y7,-0.5,-1.0,,0.0,0.0,-21.0,0.0,247.0,58.0,0.5,1.0,,0.0,0.0,21.0,0.0,247.0,58.0,0.01,1.0,1.0,3.0980896949768066,1.0,1.5,1,1,3.0,1144,5823.0,Detached,2.0,2,0,3,1086,5576.0,Detached,565000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4758996,1852 Meadowbrook Dr SE,1.0,160 Marquis Pl SE Airdrie AB T4A1Y7,-0.5,-1.0,,1.0,0.0,-17.0,4.0,915.0,72.0,0.5,1.0,,1.0,0.0,17.0,4.0,915.0,72.0,0.54,1.0,1.0,3.044884443283081,2.0,1.5,1,1,3.0,1144,5823.0,Detached,2.0,2,0,3,1072,4908.0,Detached,518000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4758996,168 Marquis Pl SE,1.0,160 Marquis Pl SE Airdrie AB T4A1Y7,-0.5,-1.0,,-1.0,0.0,-21.0,0.0,-1852.0,-234.0,0.5,1.0,,1.0,0.0,21.0,0.0,1852.0,234.0,0.03,1.0,1.0,2.6948156356811523,3.0,1.5,1,1,3.0,1144,5823.0,Detached,2.0,2,0,3,1378,7675.0,Detached,530000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759024,18 Carrington Rd NW,1.0,5 Lewiston Rd NE Calgary AB T3P 2J3,0.0,0.0,,0.0,0.0,,,797.0,-21.0,0.0,0.0,,0.0,0.0,,,797.0,21.0,2.95,1.0,1.0,1.6318718194961548,1.0,4.0,4,0,5.0,2648,4930.0,Detached,4.0,4,0,5,2669,4133.0,Detached,1020000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759024,275 Lucas Way NW,1.0,5 Lewiston Rd NE Calgary AB T3P 2J3,0.5,1.0,,2.0,2.0,,,732.0,140.0,0.5,1.0,,2.0,2.0,,,732.0,140.0,2.7,1.0,1.0,1.079790711402893,2.0,4.0,4,0,5.0,2648,4930.0,Detached,3.5,3,1,3,2508,4198.0,Detached,1038888.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759024,196 Lewiston Drive NE ,0.0,5 Lewiston Rd NE Calgary AB T3P 2J3,1.0,1.0,,1.0,1.0,,,1586.0,310.0,1.0,1.0,,1.0,1.0,,,1586.0,310.0,,1.0,1.0,0.19130803644657135,3.0,4.0,4,0,5.0,2648,4930.0,Detached,3.0,3,0,4,2338,3344.0,Detached,,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759088,2 Willowdale Dr,1.0,70 Cliffview Lane Head of Jeddore NS B0J1P0,0.0,0.0,,0.0,0.0,-17.0,-6.0,,218.0,0.0,0.0,,0.0,0.0,17.0,6.0,,218.0,9.68,1.0,1.0,1.2459447383880615,1.0,2.0,2,0,3.0,1400,37374.0,Detached,2.0,2,0,3,1182,,Detached,500000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759088,87 English Point Road,0.0,70 Cliffview Lane Head of Jeddore NS B0J1P0,0.0,0.0,,2.0,0.0,,,-11050.0,34.0,0.0,0.0,,2.0,0.0,,,11050.0,34.0,,1.0,0.0,0.7463910579681396,2.0,2.0,2,0,3.0,1400,37374.0,Detached,2.0,2,0,3,1366,48424.0,Detached,,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759088,5 Willowdale Dr,1.0,70 Cliffview Lane Head of Jeddore NS B0J1P0,1.0,1.0,,1.0,1.0,2.0,13.0,,18.0,1.0,1.0,,1.0,1.0,2.0,13.0,,18.0,9.73,1.0,1.0,0.7065983414649963,3.0,2.0,2,0,3.0,1400,37374.0,Detached,1.0,1,0,2,1382,,Detached,599000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759260,43 Summer Lane,1.0,60 MILL LAKE RD Number 2 Simms Settlement NS B0J1T0,0.0,0.0,,1.0,1.0,-51.0,-12.0,,-25.0,0.0,0.0,,1.0,1.0,51.0,12.0,,25.0,9.79,1.0,0.0,1.9927070140838623,1.0,1.0,1,0,3.0,864,15936.0,Detached,1.0,1,0,2,889,,Detached,375000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759260,46 Highway 3,1.0,60 MILL LAKE RD Number 2 Simms Settlement NS B0J1T0,0.0,0.0,,-1.0,0.0,-50.0,-11.0,,-274.0,0.0,0.0,,1.0,0.0,50.0,11.0,,274.0,0.99,1.0,1.0,1.347904920578003,2.0,1.0,1,0,3.0,864,15936.0,Detached,1.0,1,0,3,1138,,Detached,375000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759260,902 Highway 329,0.0,60 MILL LAKE RD Number 2 Simms Settlement NS B0J1T0,-0.5,0.0,,-1.0,0.0,-34.0,5.0,-64214.0,-396.0,0.5,0.0,,1.0,0.0,34.0,5.0,64214.0,396.0,4.844,1.0,1.0,1.123403549194336,3.0,1.0,1,0,3.0,864,15936.0,Detached,1.5,1,1,3,1260,80150.0,Detached,,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759498,53 Armagh Way,1.0,40 Tierney Dr Nepean ON K2J 4T3,0.0,0.0,0.0,0.0,0.0,-17.0,-7.0,-847.0,-170.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,847.0,170.0,1.9,1.0,1.0,3.0552709102630615,1.0,3.5,3,1,3.0,1774,3137.0,Detached,3.5,3,1,3,1944,3984.0,Detached,759500.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759498,393 Stoneway Dr,1.0,40 Tierney Dr Nepean ON K2J 4T3,1.0,1.0,0.0,0.0,0.0,-15.0,-5.0,296.0,86.0,1.0,1.0,0.0,0.0,0.0,15.0,5.0,296.0,86.0,0.43,1.0,1.0,2.812086820602417,2.0,3.5,3,1,3.0,1774,3137.0,Detached,2.5,2,1,3,1688,2841.0,Detached,725000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759498,24 Avonhurst Ave,1.0,40 Tierney Dr Nepean ON K2J 4T3,2.0,2.0,0.0,1.0,0.0,-14.0,-4.0,-770.0,321.0,2.0,2.0,0.0,1.0,0.0,14.0,4.0,770.0,321.0,0.92,1.0,1.0,2.5168845653533936,3.0,3.5,3,1,3.0,1774,3137.0,Detached,1.5,1,1,3,1453,3907.0,Detached,650000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759512,44 Walton Dr,1.0,23 WALTON DR Halifax NS B3N1X6,-0.5,-1.0,,-1.0,-1.0,-62.0,2.0,,-126.0,0.5,1.0,,1.0,1.0,62.0,2.0,,126.0,0.22,1.0,0.0,1.5524407625198364,1.0,1.5,1,1,3.0,1795,6300.0,Detached,2.0,2,0,4,1921,,Detached,888000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759512,4 Piers Ave,1.0,23 WALTON DR Halifax NS B3N1X6,0.5,0.0,,1.0,0.0,-59.0,5.0,,735.0,0.5,0.0,,1.0,0.0,59.0,5.0,,735.0,0.28,1.0,0.0,1.2136518955230713,2.0,1.5,1,1,3.0,1795,6300.0,Detached,1.0,1,0,3,1060,,Detached,702000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759512,34 Craigmore Dr,1.0,23 WALTON DR Halifax NS B3N1X6,0.5,0.0,,1.0,0.0,-55.0,9.0,,421.0,0.5,0.0,,1.0,0.0,55.0,9.0,,421.0,0.43,1.0,0.0,1.0181818008422852,3.0,1.5,1,1,3.0,1795,6300.0,Detached,1.0,1,0,3,1374,,Detached,845000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759561,73 Prince Albert Rd,1.0,47 Pleasant St Dartmouth NS B2Y3P4,2.0,1.0,,8.0,2.0,-80.0,85.0,,835.0,2.0,1.0,,8.0,2.0,80.0,85.0,,835.0,0.34,1.0,0.0,1.1806411743164062,1.0,4.0,3,2,5.0,3137,14375.0,Duplex,2.0,2,0,3,2302,,Duplex,782500.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759561,135 Hawthorne St,1.0,47 Pleasant St Dartmouth NS B2Y3P4,1.0,0.0,,9.0,2.0,-87.0,78.0,,1577.0,1.0,0.0,,9.0,2.0,87.0,78.0,,1577.0,0.79,1.0,1.0,0.6124188899993896,2.0,4.0,3,2,5.0,3137,14375.0,Duplex,3.0,3,0,3,1560,,Duplex,951000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759561,85/87 Pleasant Street,0.0,47 Pleasant St Dartmouth NS B2Y3P4,2.0,1.0,,7.0,1.0,-40.0,125.0,5011.0,2237.0,2.0,1.0,,7.0,1.0,40.0,125.0,5011.0,2237.0,,1.0,1.0,-0.45374125242233276,3.0,4.0,3,2,5.0,3137,14375.0,Duplex,2.0,2,0,4,900,9364.0,Duplex,,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759562,41 Delcraft Court,0.0,10 Heritage Hills Dr Eastern Passage NS B3G1N5,-1.0,-1.0,0.0,1.0,-1.0,-4.0,12.0,-265.0,-244.0,1.0,1.0,0.0,1.0,1.0,4.0,12.0,265.0,244.0,0.055,1.0,1.0,2.2852563858032227,1.0,1.5,1,1,3.0,1132,3500.0,Detached,2.5,2,1,4,1376,3765.0,Detached,,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759562,1702 Caldwell Rd,1.0,10 Heritage Hills Dr Eastern Passage NS B3G1N5,0.0,0.0,0.0,0.0,0.0,-24.0,-8.0,,-118.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,,118.0,0.48,1.0,1.0,2.133695363998413,2.0,1.5,1,1,3.0,1132,3500.0,Detached,1.5,1,1,3,1250,,Detached,320000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759562,177 Melrose Cres,1.0,10 Heritage Hills Dr Eastern Passage NS B3G1N5,0.0,0.0,0.0,0.0,0.0,-14.0,2.0,,-149.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,,149.0,0.447,1.0,0.0,2.047492504119873,3.0,1.5,1,1,3.0,1132,3500.0,Detached,1.5,1,1,3,1281,,Detached,367000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759604,23 White Dove Crt,1.0,283 OSBORNE ST Halifax NS B3N3H1,-1.0,-1.0,0.0,2.0,0.0,-8.0,0.0,,-132.0,1.0,1.0,0.0,2.0,0.0,8.0,0.0,,132.0,0.16,1.0,1.0,3.1480424404144287,1.0,1.5,1,1,3.0,1788,14232.0,Detached,2.5,2,1,3,1920,,Detached,680000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759604,45 Ridgestone Crt,1.0,283 OSBORNE ST Halifax NS B3N3H1,-1.0,-1.0,0.0,0.0,-1.0,-4.0,4.0,,-46.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,,46.0,0.32,1.0,1.0,2.165011167526245,2.0,1.5,1,1,3.0,1788,14232.0,Detached,2.5,2,1,4,1834,,Detached,678000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759604,106 Anchor Drive,0.0,283 OSBORNE ST Halifax NS B3N3H1,-1.0,-1.0,0.0,0.0,0.0,-14.0,-6.0,10188.0,-248.0,1.0,1.0,0.0,0.0,0.0,14.0,6.0,10188.0,248.0,,1.0,1.0,1.8265119791030884,3.0,1.5,1,1,3.0,1788,14232.0,Detached,2.5,2,1,3,2036,4044.0,Detached,,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759647,1 Virginia Dr,1.0,201 Halfway Lake Dr Hammonds Plains NS B4B1M8,0.0,0.0,0.0,1.0,0.0,-16.0,15.0,,-79.0,0.0,0.0,0.0,1.0,0.0,16.0,15.0,,79.0,5.27,1.0,1.0,2.47743558883667,1.0,2.5,2,1,4.0,2264,,Detached,2.5,2,1,4,2343,,Detached,692000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759647,209 Glen Arbour Way,1.0,201 Halfway Lake Dr Hammonds Plains NS B4B1M8,0.0,0.0,0.0,1.0,2.0,-13.0,18.0,,-903.0,0.0,0.0,0.0,1.0,2.0,13.0,18.0,,903.0,1.3,1.0,1.0,2.4177935123443604,2.0,2.5,2,1,4.0,2264,,Detached,2.5,2,1,2,3167,,Detached,930000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759647,77 Carnoustie Drive,0.0,201 Halfway Lake Dr Hammonds Plains NS B4B1M8,-0.5,-1.0,,1.0,0.0,,,,768.0,0.5,1.0,,1.0,0.0,,,,768.0,,1.0,1.0,0.25708746910095215,3.0,2.5,2,1,4.0,2264,,Detached,3.0,3,0,4,1496,,Detached,,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759723,334 Shadehill Cres,1.0,5 Golflinks Dr Ottawa ON K2J 4X9,0.0,0.0,0.0,0.0,0.0,-8.0,5.0,164.0,88.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,164.0,88.0,0.91,1.0,1.0,2.7471437454223633,1.0,3.5,3,1,3.0,2530,5987.0,Detached,3.5,3,1,3,2442,5823.0,Detached,1244900.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759723,142 Chenoa Way,1.0,5 Golflinks Dr Ottawa ON K2J 4X9,-1.0,-1.0,0.0,0.0,-1.0,-6.0,7.0,-209.0,-1044.0,1.0,1.0,0.0,0.0,1.0,6.0,7.0,209.0,1044.0,1.74,1.0,1.0,2.2365355491638184,2.0,3.5,3,1,3.0,2530,5987.0,Detached,4.5,4,1,4,3574,6196.0,Detached,1435000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759723,100 Brambling Way,1.0,5 Golflinks Dr Ottawa ON K2J 4X9,-1.0,-1.0,0.0,0.0,-1.0,-3.0,10.0,387.0,-1226.0,1.0,1.0,0.0,0.0,1.0,3.0,10.0,387.0,1226.0,1.05,1.0,1.0,2.1504886150360107,3.0,3.5,3,1,3.0,2530,5987.0,Detached,4.5,4,1,4,3756,5600.0,Detached,1150000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759846,40 Kingston Cres,1.0,54 Kingston Cres Dartmouth NS B3A2M2,0.0,0.0,0.0,1.0,0.0,-41.0,-2.0,,106.0,0.0,0.0,0.0,1.0,0.0,41.0,2.0,,106.0,0.13,1.0,0.0,2.1628053188323975,1.0,1.5,1,1,3.0,1637,6000.0,Detached,1.5,1,1,3,1531,,Detached,708000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759846,28 Sea King Drive,0.0,54 Kingston Cres Dartmouth NS B3A2M2,0.0,0.0,0.0,-1.0,0.0,-17.0,22.0,32.0,-217.0,0.0,0.0,0.0,1.0,0.0,17.0,22.0,32.0,217.0,,1.0,1.0,0.9637486934661865,2.0,1.5,1,1,3.0,1637,6000.0,Detached,1.5,1,1,3,1854,5968.0,Detached,,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4759846,36 Mount Pleasant Ave,1.0,54 Kingston Cres Dartmouth NS B3A2M2,0.0,0.0,0.0,-1.0,-1.0,-60.0,-21.0,,-242.0,0.0,0.0,0.0,1.0,1.0,60.0,21.0,,242.0,0.49,1.0,1.0,0.8261927366256714,3.0,1.5,1,1,3.0,1637,6000.0,Detached,1.5,1,1,4,1879,,Detached,787000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4760530,11 Union St,1.0,3435 Vandorf Siderd Stouffville ON L4A4H5,0.5,1.0,-1.0,0.0,1.0,-22.0,20.0,384940.0,16.0,0.5,1.0,1.0,0.0,1.0,22.0,20.0,384940.0,16.0,7.58,1.0,0.0,2.416229248046875,1.0,3.5,3,1,4.0,2149,438083.0,Detached,3.0,2,2,3,2133,53143.0,Detached,2430000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4760530,9 Elias Snider Crt,1.0,3435 Vandorf Siderd Stouffville ON L4A4H5,-1.0,-1.0,0.0,-4.0,0.0,-10.0,32.0,374050.0,-527.0,1.0,1.0,0.0,4.0,0.0,10.0,32.0,374050.0,527.0,3.46,1.0,0.0,1.9505468606948853,2.0,3.5,3,1,4.0,2149,438083.0,Detached,4.5,4,1,4,2676,64033.0,Detached,2200000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4760530,243 Babes Way ,0.0,3435 Vandorf Siderd Stouffville ON L4A4H5,,,,0.0,2.0,,,432383.0,304.0,,,,0.0,2.0,,,432383.0,304.0,,1.0,0.0,0.7213895320892334,4.0,3.5,3,1,4.0,2149,438083.0,Detached,0.0,0,0,2,1845,5700.0,Detached,,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4760630,149 Charles St ,0.0,118 Colborne St Kingston ON K7K 1C9,-1.0,-1.0,,2.0,2.0,,,,680.0,1.0,1.0,,2.0,2.0,,,,680.0,,1.0,1.0,0.16022001206874847,1.0,1.0,1,0,4.0,1840,1742.0,Townhouse,2.0,2,0,2,1160,,Townhouse,,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
